page_id,page_namespace,page_title,page_is_redirect,page_is_new,page_random,page_touched,page_links_updated,page_latest,page_len,page_content_model,page_lang
165216,1,Science_fiction,0,0,0.584508108139,bytearray(b'20220707192158'),bytearray(b'20220707192206'),1962864,17469,bytearray(b'wikitext'),
74179,0,Science_fiction,0,0,0.200363744235,bytearray(b'20231214153756'),bytearray(b'20231214153819'),3409260,80436,bytearray(b'wikitext'),
4897,14,Science_fiction,0,0,0.711881117675,bytearray(b'20231214154928'),bytearray(b'20231214154722'),3358448,110,bytearray(b'wikitext'),
143575,0,Scientific,1,1,0.10202245379,bytearray(b'20231226192132'),bytearray(b'20230226190157'),1554757,21,bytearray(b'wikitext'),
142377,0,Scientists,0,0,0.72541201842,bytearray(b'20230906020935'),bytearray(b'20230906021004'),3345009,43666,bytearray(b'wikitext'),
3211,14,Scientists,0,0,0.072049173094,bytearray(b'20231223112633'),bytearray(b'20230730091009'),3028306,94,bytearray(b'wikitext'),
90349,0,Sea,0,0,0.64662480953,bytearray(b'20231208093340'),bytearray(b'20231208093450'),3343335,13682,bytearray(b'wikitext'),
112425,0,Secret,1,0,0.33696939794,bytearray(b'20230817202849'),bytearray(b'20230226130759'),1369587,21,bytearray(b'wikitext'),
142851,0,Security,0,0,0.817413014937,bytearray(b'20231217211345'),bytearray(b'20231217211411'),3313781,12539,bytearray(b'wikitext'),
143871,0,See,1,0,0.405840343748,bytearray(b'20231112160023'),bytearray(b'20230226190852'),1558597,20,bytearray(b'wikitext'),
6725,0,Self,0,0,0.808991465668,bytearray(b'20231011064707'),bytearray(b'20231011064747'),3333916,18617,bytearray(b'wikitext'),
12240,1,Self,0,0,0.00294330147,bytearray(b'20230305233529'),bytearray(b'20230305233529'),1721409,1023,bytearray(b'wikitext'),
175418,14,Self,0,0,0.286376125319,bytearray(b'20231222153151'),bytearray(b'20231222153203'),3351443,40,bytearray(b'wikitext'),
113739,1,Selfishness,0,0,0.568360931402,bytearray(b'20220903035949'),bytearray(b'20220903010419'),2149931,3922,bytearray(b'wikitext'),
126511,0,Selfishness,0,0,0.21548834155,bytearray(b'20231221175042'),bytearray(b'20231221175016'),3425909,17039,bytearray(b'wikitext'),
11736,1,Seneca_the_Younger,0,0,0.906868868772,bytearray(b'20221128175101'),bytearray(b'20221128175137'),2959545,26800,bytearray(b'wikitext'),
11734,0,Seneca_the_Younger,0,0,0.046332775339,bytearray(b'20231216165036'),bytearray(b'20231216165058'),3350558,92625,bytearray(b'wikitext'),
132491,0,Sense,1,1,0.088763502156,bytearray(b'20230226162107'),bytearray(b'20230226162107'),1390815,20,bytearray(b'wikitext'),
126178,0,Senses,0,0,0.63627846036,bytearray(b'20230924132453'),bytearray(b'20230924132502'),3217127,13086,bytearray(b'wikitext'),
32556,0,September_11_attacks,0,0,0.576083054143,bytearray(b'20231230202945'),bytearray(b'20231230202945'),3433741,90567,bytearray(b'wikitext'),
45864,1,September_11_attacks,0,0,0.584670770287,bytearray(b'20220903035042'),bytearray(b'20220903010139'),3104402,19388,bytearray(b'wikitext'),
225158,1,Sex,1,1,0.77954465546,bytearray(b'20230814000517'),bytearray(b'20200317005435'),2756452,40,bytearray(b'wikitext'),
225157,0,Sex,1,0,0.012508650936,bytearray(b'20230828193917'),bytearray(b'20230528103319'),3297842,35,bytearray(b'wikitext'),
23305,2,Shadow,0,0,0.753814097457,bytearray(b'20230223025639'),bytearray(b'20230223025639'),232743,437,bytearray(b'wikitext'),
23304,3,Shadow,0,0,0.648328504462,bytearray(b'20230531215216'),bytearray(b'20230223025639'),237563,4245,bytearray(b'wikitext'),
126922,0,Shadow,1,1,0.957488108937,bytearray(b'20230226152345'),bytearray(b'20230226152345'),1286632,21,bytearray(b'wikitext'),
2972,0,Shakespeare,1,1,0.094414725944,bytearray(b'20240101074510'),bytearray(b'20230223000619'),72857,33,bytearray(b'wikitext'),
71113,14,Shakespeare,0,0,0.652916224905,bytearray(b'20240101074509'),bytearray(b'20230507204711'),3288297,111,bytearray(b'wikitext'),
126184,0,Shame,0,0,0.790141435017,bytearray(b'20231215052549'),bytearray(b'20231215052655'),3344137,11087,bytearray(b'wikitext'),
14205,1,Sigmund_Freud,0,0,0.379220450075,bytearray(b'20210930150623'),bytearray(b'20210615095134'),2972047,17476,bytearray(b'wikitext'),
2818,0,Sigmund_Freud,0,0,0.375803852163,bytearray(b'20231229233939'),bytearray(b'20231229233939'),3433024,86373,bytearray(b'wikitext'),
63797,11,Sign,0,0,0.878511337076,bytearray(b'20230225124245'),bytearray(b'20230225124245'),740281,6,bytearray(b'wikitext'),
10657,10,Sign,1,0,0.264410240808,bytearray(b'20220727011146'),bytearray(b'20220602052119'),3115006,31,bytearray(b'wikitext'),
141460,0,Sign,0,0,0.332135952803,bytearray(b'20230715025610'),bytearray(b'20230715025733'),2884627,6421,bytearray(b'wikitext'),
12009,1,Silence,0,0,0.478330285239,bytearray(b'20230305233512'),bytearray(b'20230305233511'),1775498,1594,bytearray(b'wikitext'),
126514,0,Silence,0,0,0.341060163154,bytearray(b'20231021155933'),bytearray(b'20231021155936'),3346097,35286,bytearray(b'wikitext'),
19959,0,Simone_Weil,0,0,0.91090629356,bytearray(b'20231108101441'),bytearray(b'20231108101523'),3382620,92955,bytearray(b'wikitext'),
32416,0,Simone_de_Beauvoir,0,0,0.031769835927,bytearray(b'20231222023228'),bytearray(b'20231222023228'),3426332,92779,bytearray(b'wikitext'),
100528,1,Simone_de_Beauvoir,0,0,0.652069330739,bytearray(b'20220903035117'),bytearray(b'20220903010141'),2408201,1030,bytearray(b'wikitext'),
142417,0,Simple,1,1,0.280692628264,bytearray(b'20231227163117'),bytearray(b'20230226183908'),1541985,24,bytearray(b'wikitext'),
126948,1,Simplicity,0,0,0.202192532833,bytearray(b'20221128175103'),bytearray(b'20221128175213'),2049107,2513,bytearray(b'wikitext'),
126515,0,Simplicity,0,0,0.119920860864,bytearray(b'20231227163112'),bytearray(b'20231227163112'),3430756,20487,bytearray(b'wikitext'),
126516,0,Sin,0,0,0.217113794587,bytearray(b'20231108230301'),bytearray(b'20231108230327'),3313185,56866,bytearray(b'wikitext'),
126517,0,Sincerity,0,0,0.184840122381,bytearray(b'20231116070401'),bytearray(b'20231116070406'),3275782,11128,bytearray(b'wikitext'),
126518,0,Sky,0,0,0.505821863338,bytearray(b'20231220005210'),bytearray(b'20231220005241'),3389097,7636,bytearray(b'wikitext'),
142186,0,Slave,1,1,0.089549933287,bytearray(b'20231223135555'),bytearray(b'20230226183541'),1539110,21,bytearray(b'wikitext'),
218740,14,Slavery,0,0,0.827710053807,bytearray(b'20231021174828'),bytearray(b'20231021174828'),2681499,182,bytearray(b'wikitext'),
126520,0,Slavery,0,0,0.179335756227,bytearray(b'20231231093207'),bytearray(b'20231231093252'),3427665,222101,bytearray(b'wikitext'),
145003,1,Slavery,0,0,0.286230023772,bytearray(b'20230622095655'),bytearray(b'20230305072907'),3229963,4359,bytearray(b'wikitext'),
15410,0,Slavoj_Žižek,0,0,0.598888796172,bytearray(b'20230914122017'),bytearray(b'20230914122130'),3297989,69375,bytearray(b'wikitext'),
126519,0,Sleep,0,0,0.819556015527,bytearray(b'20231010133952'),bytearray(b'20231010134026'),3065328,35650,bytearray(b'wikitext'),
143525,1,Sleep,0,1,0.086893488063,bytearray(b'20230226190049'),bytearray(b'20230226190049'),1554323,4084,bytearray(b'wikitext'),
132140,1,Smile,1,0,0.485512571589,bytearray(b'20231129040221'),bytearray(b'20231129040221'),3408741,26,bytearray(b'wikitext'),
132139,0,Smile,1,0,0.277142238426,bytearray(b'20231129040219'),bytearray(b'20231129040219'),3408739,21,bytearray(b'wikitext'),
56694,10,Smile,0,0,0.503373901809,bytearray(b'20220805205123'),bytearray(b'20220321082548'),1700288,856,bytearray(b'wikitext'),
142601,0,Social,1,1,0.767111403574,bytearray(b'20230810230738'),bytearray(b'20230226184555'),1543882,21,bytearray(b'wikitext'),
18141,0,Socialism,0,0,0.579256301515,bytearray(b'20231222160022'),bytearray(b'20231222160009'),3426838,124610,bytearray(b'wikitext'),
116317,1,Socialism,0,0,0.535824765215,bytearray(b'20220903035949'),bytearray(b'20220903010419'),2794966,12630,bytearray(b'wikitext'),
204341,14,Socialism,0,0,0.263898920276,bytearray(b'20231008102620'),bytearray(b'20231008102620'),2777694,113,bytearray(b'wikitext'),
157808,14,Society,0,0,0.150730471485,bytearray(b'20231225210049'),bytearray(b'20231012100249'),2681197,75,bytearray(b'wikitext'),
126521,0,Society,0,0,0.663514412381,bytearray(b'20231115070159'),bytearray(b'20231115070218'),3343869,29321,bytearray(b'wikitext'),
113279,1,Society,0,0,0.147231836917,bytearray(b'20230311122312'),bytearray(b'20230311122312'),2147945,929,bytearray(b'wikitext'),
142478,14,Sociology,0,0,0.55041094935,bytearray(b'20231216051235'),bytearray(b'20231216051255'),2833131,125,bytearray(b'wikitext'),
2071,0,Sociology,0,0,0.325553924463,bytearray(b'20230820160701'),bytearray(b'20230820160810'),3325978,14406,bytearray(b'wikitext'),
66545,1,Sociology,0,0,0.7301220451,bytearray(b'20230703203516'),bytearray(b'20230703203515'),1575492,841,bytearray(b'wikitext'),
1908,0,Socrates,0,0,0.360600455366,bytearray(b'20231229092604'),bytearray(b'20231229092739'),3400199,113596,bytearray(b'wikitext'),
9092,1,Socrates,0,0,0.956639798857,bytearray(b'20230906201444'),bytearray(b'20230906201444'),3357217,19526,bytearray(b'wikitext'),
184352,14,Soldiers,0,0,0.009321719058,bytearray(b'20231229235047'),bytearray(b'20221203191716'),2681210,337,bytearray(b'wikitext'),
126200,0,Soldiers,0,0,0.670981414629,bytearray(b'20231230203943'),bytearray(b'20231230203943'),3433748,67545,bytearray(b'wikitext'),
126605,0,Song,0,0,0.778300137859,bytearray(b'20231112215101'),bytearray(b'20231112215101'),3399237,11078,bytearray(b'wikitext'),
4728,1,Song,0,0,0.170352945173,bytearray(b'20220903033707'),bytearray(b'20220903005902'),1720000,533,bytearray(b'wikitext'),
126635,0,Sorrow,0,0,0.535052267332,bytearray(b'20230830075010'),bytearray(b'20230830075059'),3349701,28521,bytearray(b'wikitext'),
126636,0,Soul,0,0,0.187220055648,bytearray(b'20231221202334'),bytearray(b'20231221202323'),3426038,58641,bytearray(b'wikitext'),
154589,1,Soul,0,0,0.133236199086,bytearray(b'20200626140445'),bytearray(b'20200626140445'),2815559,2164,bytearray(b'wikitext'),
132876,0,Souls,1,1,0.154262244472,bytearray(b'20231221202335'),bytearray(b'20230226162506'),1396576,18,bytearray(b'wikitext'),
186443,0,South_Africa,0,0,0.047043797566,bytearray(b'20231230201450'),bytearray(b'20231230201450'),3433723,23171,bytearray(b'wikitext'),
220477,14,South_Africa,0,0,0.122566148326,bytearray(b'20231208075343'),bytearray(b'20231208075624'),3015592,189,bytearray(b'wikitext'),
128415,0,Sovereignty,0,0,0.626408307257,bytearray(b'20230623221214'),bytearray(b'20230623221301'),3073653,2448,bytearray(b'wikitext'),
117320,0,Soviet_Union,0,0,0.997392720271,bytearray(b'20231208075342'),bytearray(b'20231208075521'),3382371,85168,bytearray(b'wikitext'),
135407,15,Soviet_Union,0,1,0.766733116596,bytearray(b'20230226165123'),bytearray(b'20230226165123'),1434318,389,bytearray(b'wikitext'),
72411,14,Soviet_Union,0,0,0.297202553934,bytearray(b'20231208030054'),bytearray(b'20231208030207'),2812044,153,bytearray(b'wikitext'),
249191,1,Soviet_Union,0,0,0.064206769067,bytearray(b'20230622095655'),bytearray(b'20220710173709'),3139990,435,bytearray(b'wikitext'),
31509,10,Space,0,0,0.135040227828,bytearray(b'20221202122153'),bytearray(b'20221202122410'),397066,4091,bytearray(b'wikitext'),
134832,1,Space,0,0,0.442862258992,bytearray(b'20221115143719'),bytearray(b'20221115142232'),3193447,336,bytearray(b'wikitext'),
2760,0,Space,0,0,0.000399698504,bytearray(b'20231102200442'),bytearray(b'20231102200459'),3386932,26614,bytearray(b'wikitext'),
91344,1,Spain,0,0,0.802857680809,bytearray(b'20230703205059'),bytearray(b'20230703205059'),2414259,3004,bytearray(b'wikitext'),
91035,0,Spain,0,0,0.728544392186,bytearray(b'20240101074852'),bytearray(b'20240101074852'),3434570,20788,bytearray(b'wikitext'),
220467,14,Spain,0,0,0.471307176659,bytearray(b'20231208075343'),bytearray(b'20231208075624'),3015568,246,bytearray(b'wikitext'),
143692,0,Speak,1,1,0.892231322339,bytearray(b'20230824194036'),bytearray(b'20230226190446'),1555717,20,bytearray(b'wikitext'),
126202,0,Speech,0,0,0.894179098949,bytearray(b'20231212080609'),bytearray(b'20231212080655'),3350278,27225,bytearray(b'wikitext'),
189045,1,Speech,0,0,0.678008690876,bytearray(b'20230711182822'),bytearray(b'20230711182822'),2622824,1051,bytearray(b'wikitext'),
126638,0,Spirit,0,0,0.088300761455,bytearray(b'20231022215845'),bytearray(b'20231022215903'),3349656,22865,bytearray(b'wikitext'),
144411,0,Spiritual,1,1,0.159659365177,bytearray(b'20231221174942'),bytearray(b'20230226192005'),1562791,26,bytearray(b'wikitext'),
98519,0,Spirituality,0,0,0.450867228797,bytearray(b'20231231061333'),bytearray(b'20231231061428'),3425906,23406,bytearray(b'wikitext'),
98487,1,Sri_Aurobindo,0,0,0.952710344364,bytearray(b'20230220184527'),bytearray(b'20230220184527'),3253229,13956,bytearray(b'wikitext'),
12176,0,Sri_Aurobindo,0,0,0.545867841925,bytearray(b'20231222133724'),bytearray(b'20231222133713'),3426664,132926,bytearray(b'wikitext'),
137868,0,Star,1,1,0.058420935675,bytearray(b'20231230014602'),bytearray(b'20230226174734'),1471453,19,bytearray(b'wikitext'),
185389,10,Star_Wars,0,0,0.922149934873,bytearray(b'20230521151537'),bytearray(b'20230521151733'),2841712,950,bytearray(b'wikitext'),
2985,1,Star_Wars,0,0,0.066480456882,bytearray(b'20220903033707'),bytearray(b'20220903005902'),2811793,10917,bytearray(b'wikitext'),
830,0,Star_Wars,0,0,0.955899083035,bytearray(b'20231223222357'),bytearray(b'20231223222357'),3427971,31422,bytearray(b'wikitext'),
81373,14,Star_Wars,0,0,0.506644962771,bytearray(b'20231024161330'),bytearray(b'20231024161403'),3234917,147,bytearray(b'wikitext'),
126641,0,Stars,0,0,0.966940208063,bytearray(b'20231230014551'),bytearray(b'20231230014551'),3433099,26706,bytearray(b'wikitext'),
132261,1,Stars,0,1,0.884490865971,bytearray(b'20230226161703'),bytearray(b'20230226161703'),1387454,602,bytearray(b'wikitext'),
158662,0,State,0,0,0.730642694009,bytearray(b'20231225100149'),bytearray(b'20231225100202'),3367208,37014,bytearray(b'wikitext'),
231909,1,State,0,0,0.211681013355,bytearray(b'20201214154246'),bytearray(b'20201003112956'),2868200,846,bytearray(b'wikitext'),
6811,1,Statistics,0,1,0.806428732671,bytearray(b'20230223003052'),bytearray(b'20230223003052'),76520,111,bytearray(b'wikitext'),
5461,0,Statistics,0,0,0.257411236325,bytearray(b'20231107230440'),bytearray(b'20231108001944'),3363849,25604,bytearray(b'wikitext'),
182737,10,Stephen_King,0,0,0.042565834725,bytearray(b'20230206141055'),bytearray(b'20230206152633'),2275633,10708,bytearray(b'wikitext'),
11885,1,Stephen_King,0,0,0.56223076266,bytearray(b'20200112202525'),bytearray(b'20200112202525'),2726771,3440,bytearray(b'wikitext'),
1904,0,Stephen_King,0,0,0.548488247464,bytearray(b'20231227054717'),bytearray(b'20231227054717'),3430337,109225,bytearray(b'wikitext'),
63877,0,Stone,0,0,0.669590793765,bytearray(b'20231201105154'),bytearray(b'20231201105230'),3275853,8906,bytearray(b'wikitext'),
154661,1,Storm,0,1,0.221391933871,bytearray(b'20230306095023'),bytearray(b'20230306095022'),1721265,3239,bytearray(b'wikitext'),
126642,0,Storm,0,0,0.83917402458,bytearray(b'20231212030214'),bytearray(b'20231212030333'),3417416,12593,bytearray(b'wikitext'),
222753,1,Story,0,1,0.304572958966,bytearray(b'20220903042955'),bytearray(b'20220903011259'),2717441,6585,bytearray(b'wikitext'),
143952,0,Story,0,0,0.443989912365,bytearray(b'20231212190746'),bytearray(b'20231212190746'),3418345,22105,bytearray(b'wikitext'),
143297,0,Strange,1,1,0.950574023663,bytearray(b'20230226185646'),bytearray(b'20230226185646'),1551945,25,bytearray(b'wikitext'),
126595,0,Strength,0,0,0.481663144225,bytearray(b'20231014230319'),bytearray(b'20231014230319'),3380478,11838,bytearray(b'wikitext'),
137349,1,Strength,0,0,0.812723108375,bytearray(b'20230312080520'),bytearray(b'20210817084541'),2996172,3461,bytearray(b'wikitext'),
142489,0,Strong,1,1,0.366384751489,bytearray(b'20231014230320'),bytearray(b'20230226184004'),1542952,22,bytearray(b'wikitext'),
247254,10,Strong,0,1,0.724475151757,bytearray(b'20231228174632'),bytearray(b'20231228174655'),3110029,323,bytearray(b'wikitext'),
132438,0,Study,1,1,0.980296355992,bytearray(b'20230226162040'),bytearray(b'20230226162039'),1390081,22,bytearray(b'wikitext'),
126596,0,Stupidity,0,0,0.016642592389,bytearray(b'20231011190451'),bytearray(b'20231011190528'),3340415,14674,bytearray(b'wikitext'),
115976,1,Stupidity,0,0,0.216696349491,bytearray(b'20230815000323'),bytearray(b'20220903010419'),1552068,6103,bytearray(b'wikitext'),
126597,0,Success,0,0,0.172508050781,bytearray(b'20231003143432'),bytearray(b'20231003143432'),3374001,50328,bytearray(b'wikitext'),
14427,1,Success,0,0,0.066744894262,bytearray(b'20211201221009'),bytearray(b'20211201221009'),3039963,8424,bytearray(b'wikitext'),
187560,1,Suffering,0,0,0.933894668172,bytearray(b'20230711182822'),bytearray(b'20230711182821'),2584103,0,bytearray(b'wikitext'),
126598,0,Suffering,0,0,0.992137436139,bytearray(b'20230924052149'),bytearray(b'20230924052149'),3368198,37550,bytearray(b'wikitext'),
34859,1,Suicide,0,0,0.909851811595,bytearray(b'20230528075310'),bytearray(b'20230528075310'),3297657,4987,bytearray(b'wikitext'),
126599,0,Suicide,0,0,0.328319338454,bytearray(b'20231206212421'),bytearray(b'20231206212522'),3398688,54643,bytearray(b'wikitext'),
256389,14,Suicide,1,0,0.824272379341,bytearray(b'20231127035204'),bytearray(b'20231127035209'),3357456,69,bytearray(b'wikitext'),
126601,0,Sun,0,0,0.113477561287,bytearray(b'20231229151042'),bytearray(b'20231229151204'),3420463,27180,bytearray(b'wikitext'),
137405,1,Sun,0,0,0.426250935784,bytearray(b'20221114050028'),bytearray(b'20221114041302'),3192750,110,bytearray(b'wikitext'),
3005,1,Sun_Tzu,0,0,0.768612988651,bytearray(b'20230508165000'),bytearray(b'20230508165000'),3289421,5885,bytearray(b'wikitext'),
2986,0,Sun_Tzu,0,0,0.133936085335,bytearray(b'20231208075342'),bytearray(b'20231208075519'),3319938,32349,bytearray(b'wikitext'),
17268,0,Survival,0,0,0.956802249387,bytearray(b'20231009213325'),bytearray(b'20231009213407'),3357381,8156,bytearray(b'wikitext'),
154678,1,Survival,0,0,0.638641699079,bytearray(b'20230519032523'),bytearray(b'20230519032523'),2129440,0,bytearray(b'wikitext'),
4524,0,Swami_Vivekananda,0,0,0.935781914415,bytearray(b'20231215055826'),bytearray(b'20231215055904'),3409645,64896,bytearray(b'wikitext'),
28854,1,Swami_Vivekananda,0,0,0.019928713894,bytearray(b'20220208193555'),bytearray(b'20200215190649'),2743107,9954,bytearray(b'wikitext'),
132647,0,Sword,0,0,0.136215791308,bytearray(b'20231204021105'),bytearray(b'20231204021217'),3168217,24276,bytearray(b'wikitext'),
127605,0,Symbol,1,1,0.301222441385,bytearray(b'20230226153024'),bytearray(b'20230226153024'),1300561,21,bytearray(b'wikitext'),
126604,0,Sympathy,0,0,0.782768838279,bytearray(b'20231223142035'),bytearray(b'20231223142040'),3083091,8232,bytearray(b'wikitext'),
120829,1,Sympathy,0,1,0.382669042431,bytearray(b'20230226142423'),bytearray(b'20230226142422'),1193021,119,bytearray(b'wikitext'),
217914,14,Syria,0,0,0.040104685212,bytearray(b'20231208075343'),bytearray(b'20231208075624'),3074788,184,bytearray(b'wikitext'),
50599,0,Syria,0,0,0.668182994443,bytearray(b'20240101090912'),bytearray(b'20240101090912'),3434597,42346,bytearray(b'wikitext'),
152261,1,Syria,0,0,0.475296986189,bytearray(b'20201214154246'),bytearray(b'20200601090500'),2803482,804,bytearray(b'wikitext'),
108490,0,System,0,0,0.439868402156,bytearray(b'20231225105327'),bytearray(b'20231225105359'),3383929,54211,bytearray(b'wikitext'),
3826,1,Søren_Kierkegaard,0,0,0.183981762819,bytearray(b'20231130235114'),bytearray(b'20231212194123'),3409918,19148,bytearray(b'wikitext'),
1600,0,Søren_Kierkegaard,0,0,0.267547199627,bytearray(b'20231119134536'),bytearray(b'20231119134537'),3391435,144544,bytearray(b'wikitext'),
31331,1,T._S._Eliot,0,0,0.923599597268,bytearray(b'20220903033708'),bytearray(b'20220903005905'),2778786,20224,bytearray(b'wikitext'),
340,0,T._S._Eliot,0,0,0.545293233146,bytearray(b'20231202193417'),bytearray(b'20231202193417'),3410845,61910,bytearray(b'wikitext'),
152229,0,Taiwan,0,0,0.529859888915,bytearray(b'20231209223158'),bytearray(b'20231209223936'),3384543,10005,bytearray(b'wikitext'),
199882,14,Taiwan,0,0,0.546799576076,bytearray(b'20231208075343'),bytearray(b'20231208075624'),3068365,248,bytearray(b'wikitext'),
89493,0,Teach,1,1,0.050101693463,bytearray(b'20231231144202'),bytearray(b'20230225202625'),788410,23,bytearray(b'wikitext'),
126644,0,Teachers,0,0,0.27261100193,bytearray(b'20231215011624'),bytearray(b'20231215011653'),3353293,48889,bytearray(b'wikitext'),
126224,0,Tears,0,0,0.645239695632,bytearray(b'20230811233735'),bytearray(b'20230811233752'),3339879,27679,bytearray(b'wikitext'),
141992,1,Technology,0,0,0.955272385189,bytearray(b'20230520181915'),bytearray(b'20230520181915'),1834435,2963,bytearray(b'wikitext'),
241,0,Technology,0,0,0.690949223792,bytearray(b'20231110092134'),bytearray(b'20231110092203'),3355490,73901,bytearray(b'wikitext'),
5488,14,Technology,0,0,0.663053083104,bytearray(b'20231230200031'),bytearray(b'20231114053115'),2681187,78,bytearray(b'wikitext'),
3701,0,Television,0,0,0.227104389214,bytearray(b'20231130165549'),bytearray(b'20231130165549'),3409736,57926,bytearray(b'wikitext'),
263777,14,Television,0,1,0.897003676214,bytearray(b'20231112145136'),bytearray(b'20231112145146'),3399004,65,bytearray(b'wikitext'),
43919,1,Television,0,0,0.744794094474,bytearray(b'20230306072002'),bytearray(b'20230306072002'),1723592,4483,bytearray(b'wikitext'),
4351,14,Television_shows,0,0,0.723492259896,bytearray(b'20231112145054'),bytearray(b'20231112145054'),3399007,77,bytearray(b'wikitext'),
259048,15,Television_shows,0,0,0.53514906598,bytearray(b'20230623140108'),bytearray(b'20230623140108'),3320408,15,bytearray(b'wikitext'),
27704,1,Television_shows,1,1,0.576774652305,bytearray(b'20230223035526'),bytearray(b'20230223035526'),250290,43,bytearray(b'wikitext'),
27703,0,Television_shows,1,0,0.295274098906,bytearray(b'20230731164235'),bytearray(b'20230223035526'),846084,38,bytearray(b'wikitext'),
264583,15,Terrorism,0,1,0.704060373178,bytearray(b'20231122222223'),bytearray(b'20231122222223'),3405406,265,bytearray(b'wikitext'),
4376,0,Terrorism,0,0,0.282154078295,bytearray(b'20240101083034'),bytearray(b'20240101083034'),3434584,94900,bytearray(b'wikitext'),
115149,14,Terrorism,0,0,0.246653607336,bytearray(b'20231012143208'),bytearray(b'20231012143219'),2771766,55,bytearray(b'wikitext'),
96719,1,Terrorism,0,0,0.435479360578,bytearray(b'20220714071537'),bytearray(b'20220714071548'),2958497,4041,bytearray(b'wikitext'),
306,0,Terry_Pratchett,0,0,0.578905832292,bytearray(b'20231010161928'),bytearray(b'20231010161926'),3377701,33850,bytearray(b'wikitext'),
788,1,Terry_Pratchett,0,0,0.452831186099,bytearray(b'20220402172319'),bytearray(b'20220402172319'),3094223,9094,bytearray(b'wikitext'),
3393,0,Tertullian,0,0,0.827939892108,bytearray(b'20231004091524'),bytearray(b'20231004091630'),3260322,61218,bytearray(b'wikitext'),
108661,1,Tertullian,0,0,0.391138377341,bytearray(b'20201219213601'),bytearray(b'20201219213601'),2906202,1056,bytearray(b'wikitext'),
80520,0,Thales,0,0,0.879874007491,bytearray(b'20231220185010'),bytearray(b'20231220185049'),3113018,14835,bytearray(b'wikitext'),
126167,0,The_Bible,0,0,0.463983510722,bytearray(b'20231230204630'),bytearray(b'20231230204630'),3433755,80336,bytearray(b'wikitext'),
11802,1,The_Bible,0,0,0.143515613535,bytearray(b'20220903033707'),bytearray(b'20220903005903'),2858853,85313,bytearray(b'wikitext'),
34838,14,The_Simpsons,0,0,0.901391847041,bytearray(b'20231229001044'),bytearray(b'20231229001044'),3432043,1254,bytearray(b'wikitext'),
145726,15,The_Simpsons,0,0,0.702579354216,bytearray(b'20230226193826'),bytearray(b'20230226193826'),1609801,342,bytearray(b'wikitext'),
1652,0,The_Simpsons,0,0,0.453303024384,bytearray(b'20231229001027'),bytearray(b'20231229001027'),3432042,5742,bytearray(b'wikitext'),
1701,1,The_Simpsons,0,0,0.668778925514,bytearray(b'20220910120339'),bytearray(b'20220910120332'),3163143,22517,bytearray(b'wikitext'),
99773,1,Theodor_Adorno,0,0,0.454791784986,bytearray(b'20230607201053'),bytearray(b'20230607201053'),2306003,19509,bytearray(b'wikitext'),
1829,0,Theodor_Adorno,0,0,0.393421192371,bytearray(b'20231231220942'),bytearray(b'20231231220957'),3202055,44978,bytearray(b'wikitext'),
227,0,Theodore_Roosevelt,0,0,0.954955063739,bytearray(b'20231230012434'),bytearray(b'20231230012434'),3433094,322597,bytearray(b'wikitext'),
14815,1,Theodore_Roosevelt,0,0,0.937335411053,bytearray(b'20220903033707'),bytearray(b'20220903005903'),3154429,30571,bytearray(b'wikitext'),
141076,0,Theologian,1,1,0.095940719935,bytearray(b'20230226182000'),bytearray(b'20230226182000'),1522849,22,bytearray(b'wikitext'),
201243,14,Theology,0,0,0.707191143462,bytearray(b'20231228134414'),bytearray(b'20231228134458'),3227485,163,bytearray(b'wikitext'),
113285,0,Theology,0,0,0.949441710409,bytearray(b'20230915194654'),bytearray(b'20230915194829'),3248247,15869,bytearray(b'wikitext'),
8881,0,Theory,0,0,0.281529808865,bytearray(b'20231118215827'),bytearray(b'20231118215828'),3214791,26451,bytearray(b'wikitext'),
142277,0,Think,1,1,0.161051192525,bytearray(b'20231221212624'),bytearray(b'20230226183636'),1540375,21,bytearray(b'wikitext'),
44087,0,Thinking,1,1,0.619698120526,bytearray(b'20231221212624'),bytearray(b'20230225020450'),403125,21,bytearray(b'wikitext'),
152037,1,Thomas_Aquinas,0,0,0.470610873584,bytearray(b'20231218175114'),bytearray(b'20231218175114'),3423123,8929,bytearray(b'wikitext'),
3257,0,Thomas_Aquinas,0,0,0.712805969041,bytearray(b'20231223041959'),bytearray(b'20231223041951'),3427346,50246,bytearray(b'wikitext'),
123081,1,Thomas_Carlyle,0,0,0.774782128017,bytearray(b'20220903035949'),bytearray(b'20220903010420'),2173859,2021,bytearray(b'wikitext'),
430,0,Thomas_Carlyle,0,0,0.473722360783,bytearray(b'20231112220804'),bytearray(b'20231112220804'),3399263,232224,bytearray(b'wikitext'),
2179,0,Thomas_Hobbes,0,0,0.440576632247,bytearray(b'20231209231217'),bytearray(b'20231209231217'),3415246,61163,bytearray(b'wikitext'),
131176,1,Thomas_Hobbes,0,0,0.645127350752,bytearray(b'20220903040716'),bytearray(b'20220903010700'),2942922,14,bytearray(b'wikitext'),
968,1,Thomas_Jefferson,0,0,0.365495409521,bytearray(b'20230918212102'),bytearray(b'20230918212102'),3365702,54823,bytearray(b'wikitext'),
55790,0,Thomas_Jefferson,0,0,0.959217627363,bytearray(b'20231220125031'),bytearray(b'20231206192833'),3409081,374071,bytearray(b'wikitext'),
